timestamp,level,msg
2025-04-25T01:53:24Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T01:53:24Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T01:53:24Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T01:53:24Z,ERROR,"Token JWT expirado"
2025-04-25T01:53:25Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T01:53:25Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T01:53:26Z,INFO,"Token JWT expirado"
2025-04-25T01:53:26Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T01:53:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T01:53:26Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T01:53:26Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T01:53:26Z,WARN,"Token JWT expirado"
2025-04-25T01:53:26Z,WARN,"Error al cargar datos del usuario"
2025-04-25T01:53:26Z,WARN,"Token JWT expirado"
2025-04-25T01:53:26Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T01:53:26Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T01:53:26Z,WARN,"Error al cargar datos del usuario"
2025-04-25T01:53:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T01:53:26Z,INFO,"Token JWT expirado"
2025-04-25T01:53:26Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T01:53:27Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T01:53:27Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T01:53:27Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T01:53:27Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T01:53:27Z,WARN,"Intento de acceso no autorizado"
2025-04-25T01:53:27Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T01:53:27Z,INFO,"Intento de acceso no autorizado"
2025-04-25T01:53:27Z,INFO,"Intento de acceso no autorizado"
2025-04-25T01:53:27Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
