timestamp,level,msg
2025-04-25T04:10:03Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:10:03Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:10:04Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:04Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:10:04Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:10:04Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:06Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:06Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T04:10:06Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T04:10:06Z,INFO,"Archivo no encontrado"
2025-04-25T04:10:06Z,INFO,"Archivo no encontrado"
2025-04-25T04:10:06Z,INFO,"Archivo no encontrado"
2025-04-25T04:10:06Z,INFO,"Archivo no encontrado"
2025-04-25T04:10:06Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T04:10:06Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:06Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T04:10:08Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T04:10:08Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T04:10:09Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T04:10:09Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:09Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:09Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T04:10:10Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:10Z,WARN,"Error al cargar datos del usuario"
2025-04-25T04:10:10Z,WARN,"Error al cargar datos del usuario"
2025-04-25T04:10:10Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:12Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:12Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:12Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:12Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:12Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:12Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:14Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T04:10:14Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T04:10:15Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:15Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:15Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:15Z,INFO,"Intento de acceso no autorizado"
2025-04-25T04:10:15Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:15Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:10:16Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:16Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:10:18Z,ERROR,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:18Z,ERROR,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:10:18Z,ERROR,Se actualiz\xF3 la configuraci\xF3n\r
