timestamp,level,msg
2025-04-25T00:22:32Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:22:32Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:32Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:22:32Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:32Z,DEBUG,"Archivo no encontrado"
2025-04-25T00:22:32Z,ERROR,"Archivo no encontrado"
2025-04-25T00:22:32Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:22:32Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:33Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:33Z,WARN,"Archivo no encontrado"
2025-04-25T00:22:33Z,DEBUG,"Token JWT expirado"
2025-04-25T00:22:33Z,DEBUG,"Token JWT expirado"
2025-04-25T00:22:33Z,WARN,"Archivo no encontrado"
2025-04-25T00:22:33Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:34Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:22:34Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:22:34Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:34Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:34Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:34Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:34Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:22:34Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:22:35Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:22:35Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:22:35Z,WARN,"Token JWT expirado"
2025-04-25T00:22:35Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:22:35Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:22:35Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:35Z,WARN,"Token JWT expirado"
2025-04-25T00:22:36Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,INFO,"Token JWT expirado"
2025-04-25T00:22:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:22:36Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:22:36Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:22:36Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:36Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:22:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:22:36Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:22:36Z,INFO,"Token JWT expirado"
2025-04-25T00:22:36Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:36Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:37Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:37Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:22:37Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:22:37Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:22:37Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:22:37Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:22:38Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:38Z,INFO,"Token JWT expirado"
2025-04-25T00:22:38Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:22:38Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:38Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:22:38Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:38Z,INFO,"Token JWT expirado"
2025-04-25T00:22:38Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:39Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:39Z,WARN,"Token JWT expirado"
2025-04-25T00:22:39Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:39Z,WARN,"Token JWT expirado"
2025-04-25T00:22:39Z,INFO,"Archivo no encontrado"
2025-04-25T00:22:39Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:39Z,WARN,"Token JWT expirado"
2025-04-25T00:22:39Z,WARN,"Token JWT expirado"
2025-04-25T00:22:39Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:22:39Z,INFO,"Archivo no encontrado"
2025-04-25T00:22:40Z,ERROR,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:22:40Z,WARN,"Archivo no encontrado"
2025-04-25T00:22:40Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:22:40Z,WARN,"Archivo no encontrado"
