timestamp,level,msg
2025-04-25T03:20:03Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T03:20:03Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T03:20:04Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T03:20:04Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T03:20:06Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:06Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T03:20:06Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:20:06Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:20:06Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T03:20:06Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:08Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:08Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:09Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:09Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T03:20:09Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T03:20:09Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T03:20:09Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T03:20:09Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T03:20:10Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T03:20:10Z,INFO,"Error al cargar datos del usuario"
2025-04-25T03:20:10Z,INFO,"Archivo no encontrado"
2025-04-25T03:20:10Z,INFO,"Archivo no encontrado"
2025-04-25T03:20:10Z,INFO,"Error al cargar datos del usuario"
2025-04-25T03:20:10Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T03:20:12Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T03:20:12Z,DEBUG,"Token JWT expirado"
2025-04-25T03:20:12Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
