timestamp,level,msg
2025-04-25T00:00:00Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:00Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:00Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T00:00:00Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:00Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:00Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:00Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:00Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:00Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T00:00:00Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:00Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:00Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:01Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:01Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:01Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:01Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:01Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:01Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:01Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:01Z,INFO,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:02Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:02Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:02Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:02Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:02Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:02Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:02Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:02Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:03Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:03Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:03Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:00:03Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:00:03Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:03Z,DEBUG,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:04Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:04Z,INFO,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:04Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:04Z,INFO,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:04Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:04Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:05Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:05Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:05Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:05Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:05Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:05Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:06Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:06Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:06Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:00:06Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:06Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:06Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:06Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:06Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:00:06Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:06Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:06Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:07Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:07Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:07Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:07Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:07Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:07Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:08Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:08Z,ERROR,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:08Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:08Z,WARN,"Archivo no encontrado"
2025-04-25T00:00:08Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:08Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:08Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:08Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:00:08Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:08Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T00:00:08Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:08Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:08Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:08Z,WARN,"Archivo no encontrado"
2025-04-25T00:00:08Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:08Z,ERROR,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:09Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:09Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:09Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:09Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:10Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:10Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:10Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:10Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:10Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:10Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:10Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:10Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:11Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:11Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:11Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:11Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:12Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:12Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:12Z,ERROR,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:12Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:12Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:12Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:12Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:12Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:12Z,ERROR,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:12Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:12Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:12Z,DEBUG,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:12Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:12Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:13Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:13Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:14Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:14Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:14Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:14Z,ERROR,"Token JWT expirado"
2025-04-25T00:00:15Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:15Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:15Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:15Z,INFO,"Error al cargar datos del usuario"
2025-04-25T00:00:15Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:15Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:17Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:17Z,ERROR,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:17Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:17Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:17Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:17Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:17Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:17Z,ERROR,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:18Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:18Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:18Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:00:18Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:18Z,INFO,"Intento de acceso no autorizado"
2025-04-25T00:00:18Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:18Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T00:00:18Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:19Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:19Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:19Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:19Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T00:00:20Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:20Z,WARN,"Token JWT expirado"
2025-04-25T00:00:20Z,WARN,"Token JWT expirado"
2025-04-25T00:00:20Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:21Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:21Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:21Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:21Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:21Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:21Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:21Z,INFO,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T00:00:21Z,DEBUG,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:22Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:22Z,INFO,"Token JWT expirado"
2025-04-25T00:00:22Z,DEBUG,"Archivo no encontrado"
2025-04-25T00:00:22Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:22Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:22Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:22Z,INFO,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:22Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:22Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:22Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T00:00:22Z,INFO,"Token JWT expirado"
2025-04-25T00:00:22Z,DEBUG,"Archivo no encontrado"
2025-04-25T00:00:22Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:22Z,INFO,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:23Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:23Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:23Z,DEBUG,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:23Z,ERROR,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T00:00:24Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:24Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:24Z,INFO,"Token JWT expirado"
2025-04-25T00:00:24Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:24Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:24Z,ERROR,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:24Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T00:00:24Z,INFO,"Token JWT expirado"
2025-04-25T00:00:24Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:24Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:25Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:25Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:26Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:26Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:26Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:26Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T00:00:26Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:26Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:26Z,WARN,"Intento de acceso no autorizado"
2025-04-25T00:00:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:26Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T00:00:27Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:27Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T00:00:27Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:27Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:27Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:27Z,DEBUG,"Archivo no encontrado"
2025-04-25T00:00:27Z,INFO,Carga de m\xF3dulo completada\r
2025-04-25T00:00:27Z,INFO,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T00:00:27Z,ERROR,"Archivo no encontrado"
2025-04-25T00:00:27Z,DEBUG,"Archivo no encontrado"
2025-04-25T00:00:28Z,DEBUG,"Token JWT expirado"
2025-04-25T00:00:28Z,WARN,"Error al cargar datos del usuario"
2025-04-25T00:00:28Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:28Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:28Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:28Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T00:00:28Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T00:00:28Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T00:00:28Z,WARN,"Error al cargar datos del usuario"
