timestamp,level,msg
2025-04-25T03:14:18Z,WARN,"Token JWT expirado"
2025-04-25T03:14:18Z,WARN,"Token JWT expirado"
2025-04-25T03:14:20Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:20Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:24Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:14:24Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:14:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:26Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:27Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:27Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:28Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:28Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:30Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T03:14:30Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:14:30Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T03:14:30Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T03:14:33Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:33Z,WARN,Carga de m\xF3dulo completada\r
2025-04-25T03:14:34Z,WARN,"Intento de acceso no autorizado"
2025-04-25T03:14:34Z,WARN,"Intento de acceso no autorizado"
2025-04-25T03:14:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:36Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T03:14:36Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T03:14:36Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:39Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:39Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T03:14:40Z,WARN,"Token JWT expirado"
2025-04-25T03:14:40Z,WARN,"Token JWT expirado"
2025-04-25T03:14:42Z,WARN,Conexi\xF3n con base de datos exitosa\r
