timestamp,level,msg
2025-04-25T04:59:22Z,ERROR,"Token JWT expirado"
2025-04-25T04:59:22Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:59:24Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:24Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T04:59:24Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:24Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:59:24Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:59:24Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:24Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:24Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:24Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:59:24Z,WARN,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:24Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:59:24Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:24Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:24Z,ERROR,"Error al cargar datos del usuario"
2025-04-25T04:59:26Z,WARN,"Archivo no encontrado"
2025-04-25T04:59:26Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:26Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:26Z,WARN,"Archivo no encontrado"
2025-04-25T04:59:27Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T04:59:27Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:27Z,WARN,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:27Z,DEBUG,"Intento de acceso no autorizado"
2025-04-25T04:59:28Z,ERROR,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:28Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T04:59:28Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T04:59:28Z,ERROR,Carga de m\xF3dulo completada\r
2025-04-25T04:59:28Z,DEBUG,Carga de m\xF3dulo completada\r
2025-04-25T04:59:28Z,ERROR,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:30Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:59:30Z,ERROR,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:30Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T04:59:30Z,DEBUG,"Error al cargar datos del usuario"
2025-04-25T04:59:30Z,ERROR,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:30Z,ERROR,"Intento de acceso no autorizado"
2025-04-25T04:59:32Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:32Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T04:59:32Z,WARN,Usuario inici\xF3 sesi\xF3n\r
2025-04-25T04:59:32Z,INFO,Fallo en la autenticaci\xF3n\r
2025-04-25T04:59:33Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:33Z,DEBUG,Conexi\xF3n con base de datos exitosa\r
2025-04-25T04:59:34Z,DEBUG,"Token JWT expirado"
2025-04-25T04:59:34Z,DEBUG,"Token JWT expirado"
2025-04-25T04:59:36Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:36Z,WARN,"Error al cargar datos del usuario"
2025-04-25T04:59:36Z,WARN,"Error al cargar datos del usuario"
2025-04-25T04:59:36Z,WARN,Se actualiz\xF3 la configuraci\xF3n\r
2025-04-25T04:59:38Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
2025-04-25T04:59:38Z,WARN,"Archivo no encontrado"
2025-04-25T04:59:38Z,WARN,"Archivo no encontrado"
2025-04-25T04:59:38Z,WARN,Par\xE1metros inv\xE1lidos en la solicitud\r
